income,credit_history,employment_status,debt_to_income_ratio,credit_score,loan_amount,level_of_education,loan_status
1413.676639549453,1,Unemployed,0.8765913556893026,845.5421388065267,2667.808837576864,Graduate,Approved
353.72629263192425,0,Self-employed,0.17187078212403084,521.7630566357294,2322.687900262017,Not Graduate,Not Approved
193.0947743134885,0,Unemployed,0.8001859833896089,612.7855953100141,4073.8255605370473,Graduate,Not Approved
1137.5689090060828,0,Self-employed,0.5437261940689354,812.8603392122176,4473.074338029232,Not Graduate,Not Approved
904.2623584518767,1,Employed,0.6077142493857968,836.0167077793996,7501.444329439215,Not Graduate,Approved
1278.5602874615809,0,Employed,0.6885382240154082,693.02862627222,6553.04402169953,Graduate,Not Approved
295.6813272768053,1,Employed,0.9303608342161966,853.8400741223244,4996.636855479883,Graduate,Approved
1213.3742366038462,0,Employed,0.15104795819656408,626.6628845578571,7232.939873424087,Graduate,Not Approved
382.27824806684237,1,Self-employed,0.1265287169120029,549.0760595936381,3308.525978690297,Graduate,Not Approved
329.11832001198627,0,Employed,0.2604356033398961,779.0230275679128,2507.917558517647,Graduate,Not Approved
329.97211710339013,0,Self-employed,0.9878029534240628,829.4704909612194,8836.040738545604,Graduate,Not Approved
1240.404608323935,1,Self-employed,0.7435687306399981,827.8029191982127,6511.569026151021,Not Graduate,Not Approved
1031.27610897468,0,Unemployed,0.6531770071490517,613.6555393787421,7192.76218909937,Not Graduate,Not Approved
832.2915946767671,0,Employed,0.14233514807327313,719.9379862819001,4457.938005996593,Not Graduate,Not Approved
602.3626777729035,0,Employed,0.8911992015036683,783.9818046960044,4975.639661901598,Graduate,Not Approved
1328.0807571383516,0,Unemployed,0.8314811679674435,730.0977713231695,2658.939577223806,Not Graduate,Not Approved
649.4231503916895,0,Self-employed,0.6983200394803765,844.6356709146144,8855.905502414187,Graduate,Not Approved
1243.2392152602079,0,Employed,0.4052177339362324,659.4954142798723,6739.515600631478,Graduate,Not Approved
714.7888719983058,0,Self-employed,0.1634544600114316,692.9384189678491,2669.0213054395253,Not Graduate,Not Approved
627.7222011948706,1,Unemployed,0.6220346391108302,723.6190461505497,8436.236797800004,Not Graduate,Not Approved
747.751699937449,1,Self-employed,0.7477251143147537,783.2554139236202,5552.922956135796,Graduate,Not Approved
521.9290238297989,0,Employed,0.1848163154295227,680.5540268798197,8120.810801360106,Graduate,Not Approved
1146.6531322467515,0,Self-employed,0.6703908938186464,792.7434143933409,2100.958896713184,Not Graduate,Not Approved
803.8085461294709,0,Self-employed,0.3577294610984427,860.4624708054946,2229.9175757769813,Not Graduate,Not Approved
425.09777320554423,1,Employed,0.7878197990978305,648.1928847598329,3366.263670257157,Not Graduate,Approved
1359.404402584396,1,Employed,0.5856542655416533,683.5340620290096,3687.332449125439,Not Graduate,Approved
637.447709922496,0,Self-employed,0.21613310902939303,796.7759591776154,8111.644242481102,Not Graduate,Not Approved
860.974005559584,1,Self-employed,0.5738675029599124,892.7528374137077,7653.553312132785,Not Graduate,Not Approved
1369.0609553503657,0,Unemployed,0.45616317703004683,763.595928538112,6928.704953038626,Graduate,Not Approved
973.933194279589,0,Employed,0.26232037145348674,621.3763729965785,9078.871171866711,Not Graduate,Not Approved
263.6572569917097,0,Self-employed,0.8573641516559108,719.8172269723117,3977.19026925093,Graduate,Not Approved
1415.7649730588653,0,Employed,0.10992560364922259,796.0193351765491,9235.239231235586,Graduate,Not Approved
978.791274299985,1,Unemployed,0.3809154491902954,618.7431432627127,9275.76855412146,Not Graduate,Not Approved
568.8678605199206,1,Self-employed,0.11133553435248408,592.1619796660692,5474.078081494912,Not Graduate,Not Approved
294.9809017287422,0,Self-employed,0.18640625185553744,665.5016983443711,2755.089603361351,Not Graduate,Not Approved
1211.6352649784144,1,Self-employed,0.36738659725577294,765.9633548438592,7812.4792655162,Graduate,Approved
968.101858299919,1,Employed,0.14884406685043625,563.0785754157948,4695.429381176633,Graduate,Approved
846.8455287668502,0,Unemployed,0.636967479121427,630.6921212328427,8359.436139493846,Not Graduate,Not Approved
1351.4496162713408,1,Employed,0.1781766171875645,727.365988514734,3309.522271230425,Not Graduate,Approved
1204.036095714343,0,Self-employed,0.7315422706594857,809.0518753648817,6316.120908594922,Graduate,Not Approved
312.3448316258516,0,Unemployed,0.147377901364445,729.0210743095436,6064.589842545687,Graduate,Not Approved
536.4108949137676,0,Self-employed,0.15337800532098714,737.468478393269,2802.515924556908,Not Graduate,Not Approved
447.88479574025206,0,Self-employed,0.3747933091299397,800.4921719049761,4906.662605381267,Not Graduate,Not Approved
1141.5248096017478,1,Employed,0.9069143724723497,859.7257810476311,2678.0425075738244,Not Graduate,Approved
146.94540863009115,0,Self-employed,0.6772539238509848,848.5511886865472,5717.92247609798,Graduate,Not Approved
897.8455588198432,1,Unemployed,0.7931181627360274,495.8638403932022,8743.236468910343,Graduate,Not Approved
1167.4421600369667,0,Self-employed,0.22739689852939546,709.8057912467877,4161.6381064330535,Not Graduate,Not Approved
1327.4718914664493,0,Self-employed,0.8507128899225213,791.2515864418087,8118.895897499499,Not Graduate,Not Approved
578.9144482022705,1,Employed,0.10733162337481164,869.978673102124,3467.4193248996507,Not Graduate,Approved
1249.760226540818,0,Unemployed,0.29175161565970553,764.0986611185234,7389.879419925212,Graduate,Not Approved
254.88443173729013,1,Employed,0.6544830890349941,614.0813702139549,9324.299199443598,Graduate,Approved
1285.0332084283255,1,Self-employed,0.43772176773464533,627.2987131563088,4591.424652526159,Graduate,Approved
278.4841272647754,0,Employed,0.9857740525467071,630.0968239070584,9203.293104708946,Not Graduate,Not Approved
656.2022067845141,0,Employed,0.1273053221364864,730.7518881250609,6043.367412211155,Not Graduate,Not Approved
1216.2135120913752,0,Employed,0.9987383511428889,652.0177948375546,4534.44106532526,Not Graduate,Not Approved
309.88439828828325,0,Employed,0.6612650495751845,395.5337834926881,9172.065880892253,Graduate,Not Approved
420.95195332569807,0,Self-employed,0.6028362951364868,582.1710986071562,2256.298134157825,Graduate,Not Approved
1111.1535957502929,0,Self-employed,0.15356119830757695,655.5750878480872,2224.150810182484,Graduate,Not Approved
1108.051151164504,1,Unemployed,0.3459959889993016,563.7517510078457,6798.636833650663,Not Graduate,Not Approved
997.6066860394162,1,Employed,0.9321964194624361,578.6470551909198,8374.005738641874,Not Graduate,Approved
1071.52782225394,0,Employed,0.4188214028703199,905.0970630490694,8012.37045950485,Graduate,Not Approved
859.8142206866346,1,Unemployed,0.6954878804205259,699.1378105835603,2635.756026812844,Not Graduate,Not Approved
452.51868246973385,1,Employed,0.9995467153768495,661.3885290621507,9602.009548268463,Not Graduate,Approved
583.9743909054872,0,Unemployed,0.33676274245018706,766.734342772537,7624.508301100125,Graduate,Not Approved
354.23680352199597,0,Self-employed,0.6184727911130444,814.6069422650385,9592.89642982191,Graduate,Not Approved
1371.8307858670796,1,Unemployed,0.7267940134319919,924.0615664455086,4632.782071792817,Graduate,Approved
916.7485126725686,0,Employed,0.24816452190887367,870.5373018030108,7551.51302386254,Graduate,Not Approved
661.1919834690958,1,Unemployed,0.2338053073265639,743.4808829625005,8879.509973867882,Graduate,Not Approved
746.8081251017858,0,Self-employed,0.510677120492356,546.7192099656794,5043.713785234346,Not Graduate,Not Approved
1426.1966754565415,1,Employed,0.44723126958336046,599.751761859301,9718.87935014856,Graduate,Approved
314.6919643625123,1,Self-employed,0.7427938931715824,659.8141553325187,4119.942329764328,Not Graduate,Not Approved
920.7217648235161,1,Self-employed,0.16255789430372763,750.6563205069399,4524.909008169765,Not Graduate,Not Approved
808.2441504382524,1,Unemployed,0.9749499613666214,709.4316521278431,9362.62861301631,Graduate,Not Approved
956.035929608507,0,Self-employed,0.11284928351724913,552.6973261421551,9757.277972021626,Graduate,Not Approved
125.35425734917672,0,Employed,0.6411851419025361,534.8248972329483,4281.565986441197,Not Graduate,Not Approved
1320.973472521812,1,Self-employed,0.6063693362806495,725.900805358374,3091.120317142868,Not Graduate,Not Approved
1404.9655954770574,1,Self-employed,0.2212441577827532,712.0040550349421,8072.443277684781,Not Graduate,Not Approved
891.1864570248925,0,Unemployed,0.23582438444217682,679.012313238849,9437.322130403587,Graduate,Not Approved
1075.311153427649,0,Self-employed,0.8134097390151641,748.2926054040092,6805.709149614997,Not Graduate,Not Approved
1391.499133648214,1,Unemployed,0.8988062125714148,824.6812460894594,7076.151635249974,Graduate,Approved
1090.134088038758,1,Unemployed,0.35471526929539265,731.0068936665824,8103.5466733784015,Graduate,Approved
313.55466007996586,1,Employed,0.49416756756631164,605.8349645202403,3224.678550731266,Not Graduate,Approved
906.8037042335385,1,Employed,0.41949553693451824,891.5219635669948,9787.751171957914,Graduate,Approved
949.4010649359983,1,Employed,0.1652923116879867,682.3691517376661,4914.635077828758,Not Graduate,Approved
693.7829398233405,0,Employed,0.7058838214142285,704.9997632927527,7025.923407538101,Not Graduate,Not Approved
1131.021929874612,1,Unemployed,0.8426736413251211,634.6341961673703,5748.928163999943,Graduate,Approved
1408.113820676621,0,Self-employed,0.3743914216520864,592.5586451336717,5745.44783811876,Graduate,Not Approved
1395.7959180694868,0,Employed,0.9911582142676465,600.700564642827,7621.954976957772,Not Graduate,Not Approved
731.1751199657849,0,Employed,0.16826640155411943,578.7205752931442,9957.298390978034,Graduate,Not Approved
258.5332641770574,1,Employed,0.6956116424330688,399.0058919776084,7272.478803967612,Graduate,Approved
1478.7776785472684,0,Self-employed,0.5034052130734801,684.3740274476565,8352.473052581881,Not Graduate,Not Approved
1274.4573210243077,0,Employed,0.5019417109959903,810.2348855495763,2220.928458098161,Graduate,Not Approved
274.52775368457355,0,Self-employed,0.5118810544301863,601.5687566573303,8483.418952518547,Not Graduate,Not Approved
1389.1786356643213,0,Unemployed,0.3328135964212856,955.9487889452724,4399.807054146377,Not Graduate,Not Approved
1317.8549068869795,1,Unemployed,0.7440065445990092,838.6377807280608,3013.614760277319,Graduate,Approved
826.373279976501,1,Unemployed,0.7494188734765241,698.1776165529278,2906.6726835816467,Not Graduate,Not Approved
927.785610042901,0,Self-employed,0.35415739909524435,588.8918178288717,7438.9985133570135,Graduate,Not Approved
658.6037854181824,0,Employed,0.8517758147726051,540.2902118720376,9980.9346883244,Not Graduate,Not Approved
176.66629435084388,1,Employed,0.385160449285297,688.6316324810896,7329.560786983197,Graduate,Approved
569.2761383042613,1,Employed,0.752583811587888,706.8120646848799,4098.785200534206,Not Graduate,Approved
1223.994828037216,1,Employed,0.2088997907608598,679.5612885873558,3626.4477680235177,Not Graduate,Approved
106.484832206444,0,Employed,0.2518314785233711,806.9323120292643,6207.656794144325,Graduate,Not Approved
566.8988403676019,1,Self-employed,0.384216080057426,849.7082096240221,2520.3143948056263,Graduate,Not Approved
657.4361710273206,0,Unemployed,0.6344863909010753,747.2673891553524,5194.646663417498,Graduate,Not Approved
852.353844113092,0,Employed,0.6809603369308294,752.6465973254551,7329.8792320463,Graduate,Not Approved
1387.7978629778647,1,Unemployed,0.45672055477072737,668.4444737807704,9741.298206467873,Graduate,Approved
584.8843921123457,0,Self-employed,0.17005523779946263,699.5081924933374,5405.227582524842,Graduate,Not Approved
585.7344826547187,1,Self-employed,0.4362711868834519,741.163345340735,3601.791523258453,Graduate,Not Approved
1132.5017473536477,0,Employed,0.7198907643632364,668.3261837233869,8538.899226982274,Graduate,Not Approved
733.1051172457301,1,Self-employed,0.7038959150172843,766.0847170799449,7953.596198884932,Graduate,Not Approved
414.44675211597473,0,Unemployed,0.2441767718848985,594.3824284762212,8877.63110563795,Not Graduate,Not Approved
733.4153225857708,0,Employed,0.10700557324207044,626.7797714700174,3717.749820343137,Graduate,Not Approved
297.1998285317198,1,Employed,0.7776834555665051,595.3086903656215,5238.657566798681,Not Graduate,Approved
346.94178110871263,1,Unemployed,0.19573134974671935,633.1377886024534,9852.4355017843,Graduate,Not Approved
797.7148818352716,1,Employed,0.17411422956785694,671.2715774709997,3264.338558210988,Graduate,Approved
686.495629306367,1,Employed,0.10243109515074712,802.9091136687324,7371.606553243502,Not Graduate,Approved
1380.7842614953402,0,Unemployed,0.4893411933612345,704.1432181956992,3897.4756923781124,Not Graduate,Not Approved
607.3514587632864,1,Employed,0.552937510810733,571.5692268214915,6001.272050260354,Graduate,Approved
912.8236903892608,1,Employed,0.6738976415337316,559.8039532759774,8404.077166365503,Not Graduate,Approved
985.1700030873425,0,Unemployed,0.36645745664132723,658.4002471082407,5908.688420446551,Graduate,Not Approved
118.33223922366709,1,Self-employed,0.739382244748102,783.4401029977898,8443.85354649528,Not Graduate,Not Approved
1028.952320823395,1,Unemployed,0.2523986716662474,840.297694479464,5410.679243522767,Graduate,Approved
349.25035361765197,0,Employed,0.8487910477993126,540.9235003063807,9994.823438960262,Not Graduate,Not Approved
1445.4984444572372,1,Unemployed,0.614663496001401,737.2352464470059,5486.625873761681,Graduate,Approved
308.1278188543581,1,Employed,0.6255008410348436,659.8127538524075,3195.0358291026114,Not Graduate,Approved
680.4737732178332,1,Employed,0.28879787240119736,667.5779215076484,5214.956125193991,Graduate,Approved
219.48953531010142,1,Unemployed,0.16669787437034944,593.5758121090473,7940.745477137841,Not Graduate,Not Approved
1495.6239525843264,1,Employed,0.5182523227726044,677.9936752547089,8783.502062069028,Graduate,Approved
803.0730144637396,1,Self-employed,0.654050756730123,589.0820540113039,5680.826393410099,Graduate,Not Approved
933.5390242480613,0,Employed,0.18554181279551704,673.4149076515646,6755.814728467518,Graduate,Not Approved
193.90706834379847,1,Unemployed,0.95548102707535,814.8257842584541,8759.120542610322,Not Graduate,Not Approved
1149.944658558849,0,Self-employed,0.9823729242095262,763.1237519989368,8508.369439986558,Not Graduate,Not Approved
393.86783033382005,0,Self-employed,0.5909110258532428,891.3751610688979,7261.791242889062,Not Graduate,Not Approved
1357.2760052169992,0,Employed,0.9550622397460655,752.6357229701997,8520.216834006838,Not Graduate,Not Approved
387.19549667481004,0,Unemployed,0.26150071382276774,717.4518069496808,6607.2860669490965,Not Graduate,Not Approved
366.9628089291332,1,Employed,0.1228786166615724,755.2895607512385,2037.185351402245,Graduate,Approved
151.16953498733284,1,Employed,0.13546858176135096,622.4201830584693,2330.1342752177857,Not Graduate,Approved
760.893723153999,1,Unemployed,0.6287612314841011,491.39716512392556,9838.467193905464,Graduate,Not Approved
890.777586567663,0,Unemployed,0.1554776950931412,779.6171151464072,3159.9363360216416,Graduate,Not Approved
191.99209519969332,1,Employed,0.9626910461416783,520.4670915262933,5236.131270587702,Graduate,Approved
1185.7386633730148,1,Self-employed,0.22773988968345873,812.1601055297582,9470.490200079745,Graduate,Approved
734.6043686472386,1,Employed,0.3742505254476808,775.0813743341816,3560.3158778643956,Graduate,Approved
834.1463770586121,0,Self-employed,0.8402660217985136,615.047885428956,8750.330755732006,Not Graduate,Not Approved
717.0678457135194,0,Employed,0.29686629079368376,656.3910336877738,8546.140545276725,Graduate,Not Approved
661.0682852254564,1,Unemployed,0.3186716126091136,698.8461393875866,9890.637236410717,Not Graduate,Not Approved
883.496463831505,0,Self-employed,0.6780780602119164,607.7828682579662,4253.454669185347,Graduate,Not Approved
317.33634430299753,0,Unemployed,0.3484774796403361,754.0520189348971,4522.602843041168,Graduate,Not Approved
354.69938269337956,1,Unemployed,0.29570287060693023,762.8669781582192,9223.024008462293,Not Graduate,Not Approved
1306.4998694189242,0,Unemployed,0.32875994287509175,555.7038559853263,3872.6324736182364,Not Graduate,Not Approved
1424.5616469870859,0,Unemployed,0.5415827494066542,617.6890992884487,6383.207655896873,Graduate,Not Approved
622.6330427916541,1,Unemployed,0.9694898854583339,696.3193154026972,7658.75967352845,Graduate,Not Approved
479.04254240097526,0,Employed,0.8490141474051055,814.058033097039,4175.073962103085,Graduate,Not Approved
1001.5993605346221,0,Self-employed,0.35614923810415944,765.2284995648029,9507.30356355807,Not Graduate,Not Approved
672.227839537335,0,Employed,0.4270358876482879,466.90816984740127,7325.580384591362,Not Graduate,Not Approved
135.5408979244828,0,Employed,0.5180610254536697,670.8005822284173,2377.1144661586004,Graduate,Not Approved
318.6136363126665,0,Employed,0.9810366823152913,747.2673617003443,3085.900250087311,Not Graduate,Not Approved
1102.3611203863566,0,Unemployed,0.25515142150214415,620.0040182547045,3526.2525607325088,Not Graduate,Not Approved
1022.4935186742119,0,Employed,0.4217347931426946,612.2587644601506,3959.6589119475975,Not Graduate,Not Approved
137.9343895048769,0,Self-employed,0.7564834845844435,625.3045317011697,7845.418960235492,Not Graduate,Not Approved
410.7610267061292,1,Employed,0.967549360842049,669.2022874908882,2711.4819580437447,Not Graduate,Approved
423.50471522329997,1,Unemployed,0.2401076914878139,602.090657932358,4804.757378209076,Not Graduate,Not Approved
1040.6498410382196,1,Self-employed,0.3046419587749112,765.9930369727387,9291.066586624012,Not Graduate,Not Approved
127.59475285610982,1,Self-employed,0.3031252069513872,613.929853088801,6453.341490696032,Graduate,Not Approved
245.75201477840338,0,Self-employed,0.11883882654286616,596.3841258018083,4123.972510708285,Not Graduate,Not Approved
1219.8825195224651,1,Self-employed,0.6437040624828545,660.1308099971073,9656.450371842478,Not Graduate,Not Approved
349.96252687606705,1,Employed,0.7036327667313044,847.8916554047582,3954.5271357494594,Graduate,Approved
1013.8445509926246,0,Unemployed,0.6422733011127281,752.5279868490783,9240.796970141142,Not Graduate,Not Approved
433.45589346541715,0,Self-employed,0.1641906904715329,758.8863834450738,7806.157388916445,Not Graduate,Not Approved
239.21794986308322,0,Self-employed,0.16230711317106855,728.6251271300777,7924.168295670289,Not Graduate,Not Approved
440.4410673992357,0,Unemployed,0.28934789904471164,605.3019055467021,8119.514547212929,Not Graduate,Not Approved
1111.1737045979228,0,Employed,0.36126506412902315,635.9934216399477,6052.554496457674,Graduate,Not Approved
1297.9750553488,1,Self-employed,0.8078892903190427,619.0004068946614,8516.62980802135,Not Graduate,Not Approved
1262.3078103937883,0,Employed,0.24345123917402903,809.1560001885296,8689.544782019922,Graduate,Not Approved
656.0569414658368,1,Employed,0.13968299475777893,729.5336731282777,4883.893773408936,Not Graduate,Approved
1035.3191911989047,1,Employed,0.4545887569417496,533.2694297304629,5202.756145731002,Not Graduate,Approved
386.97801358214934,0,Employed,0.47475295312772825,845.2653078384693,9110.053748312206,Not Graduate,Not Approved
510.4068223654186,1,Self-employed,0.5058166043700588,666.804856888874,6197.834083436194,Not Graduate,Not Approved
1354.8701459295676,1,Self-employed,0.8442131896242717,765.3378014520222,8935.547967534952,Graduate,Approved
118.20269291503045,0,Employed,0.18820487338384756,805.2337940046418,7014.155694062459,Graduate,Not Approved
219.7119431962553,1,Employed,0.7335478741797659,443.79313165431967,6748.542053992339,Graduate,Approved
391.04075720443825,1,Unemployed,0.4041510139407617,745.4597707279945,2247.847626222895,Graduate,Not Approved
137.1450854233476,1,Unemployed,0.378982122791923,674.74239349573,4223.155182725998,Graduate,Not Approved
354.0096091257162,0,Unemployed,0.9392888134773819,457.81080027183225,6016.461175218545,Not Graduate,Not Approved
916.258185357569,0,Self-employed,0.32362167197506786,586.7472907474297,6698.537377077608,Graduate,Not Approved
689.9943708294971,0,Unemployed,0.6782786518054297,654.5391458365068,7043.4762320058735,Graduate,Not Approved
1349.7403955077648,1,Self-employed,0.34761498163848287,784.5651376767113,7729.782600092936,Not Graduate,Not Approved
1244.4209864338172,0,Self-employed,0.5564294943763466,682.3762049987972,7249.867458349055,Graduate,Not Approved
578.5442923770263,1,Self-employed,0.8076636033366501,714.8121314339103,8788.613659166404,Not Graduate,Not Approved
463.1928068038095,0,Self-employed,0.8935502711646345,664.3871637160179,4363.762743100107,Graduate,Not Approved
631.5693714341737,1,Unemployed,0.8548275162655453,808.7904274305822,7132.559885327139,Not Graduate,Not Approved
926.4129195207308,0,Employed,0.6239626625301758,752.1031156614199,2409.2761135701703,Graduate,Not Approved
475.2890971520268,0,Employed,0.32393468380439994,716.2855481784001,5841.520618576224,Not Graduate,Not Approved
973.8084709887876,1,Employed,0.6951100449356792,585.6866998803742,4144.26372761514,Graduate,Approved
673.1763130677366,0,Unemployed,0.7389145412016472,711.9839415131045,5047.097186357569,Graduate,Not Approved
872.8660531927724,1,Employed,0.10962279110215128,978.1871805379245,4837.302014119672,Not Graduate,Approved
710.5771407894433,0,Unemployed,0.4952894598386871,779.5267286499314,2483.4454172211017,Not Graduate,Not Approved
512.2520633586847,0,Unemployed,0.8589358385395879,626.0657216367515,5733.166406011004,Not Graduate,Not Approved
1427.8346297470193,1,Unemployed,0.5406288366187426,885.2459890213397,9957.034303932427,Graduate,Approved
1169.048111823665,1,Employed,0.38023789794698903,621.6606378542714,4391.488454691869,Not Graduate,Approved
296.1584460730336,1,Employed,0.8846179939221964,771.4304040711017,7889.167773346006,Graduate,Approved
1315.8551662570778,0,Employed,0.24029262777682514,695.3800169248735,6382.306679363485,Not Graduate,Not Approved
782.4036775493191,1,Self-employed,0.28580070917458034,718.2129086312225,4601.80240425179,Graduate,Not Approved
1352.373117651728,0,Unemployed,0.71863513024252,721.8829718159773,2716.856483139369,Not Graduate,Not Approved
1219.7973583262412,1,Self-employed,0.4171923473739175,675.2431573588404,3726.863206121699,Not Graduate,Not Approved
695.2989062569268,1,Unemployed,0.7417151521604011,661.0660292328341,8254.828315921952,Graduate,Not Approved
131.45703164816436,1,Employed,0.24193325913354272,568.3165915436837,4232.161419349163,Not Graduate,Approved
476.1483031389245,1,Unemployed,0.32704218064076135,587.4980969789464,3154.419859294825,Not Graduate,Not Approved
858.2879005252137,1,Unemployed,0.24098264052727017,733.3963699278218,4650.386723685385,Not Graduate,Not Approved
986.8695077566061,1,Self-employed,0.9576192822071586,631.7285683846584,6672.343617821522,Graduate,Not Approved
461.0427596064832,0,Unemployed,0.4648635647658317,608.9990111545096,7627.705314319993,Graduate,Not Approved
295.09850370195375,1,Employed,0.4034979189192034,982.7323900588019,5098.91869575664,Not Graduate,Approved
1268.9023315190188,0,Unemployed,0.11278194055368823,948.9345425274571,5985.177256626792,Not Graduate,Not Approved
1478.1630529849729,1,Unemployed,0.23807582146979867,758.0824094646281,5639.333536267692,Graduate,Approved
835.9662552237602,1,Unemployed,0.47902227061824953,772.1511738088822,2072.026799387415,Graduate,Not Approved
340.3510001876249,1,Self-employed,0.16165251331470468,618.7583358936829,5164.803798846786,Not Graduate,Not Approved
481.23025712711654,0,Unemployed,0.5596653965555952,581.4759061395416,6698.558481376656,Graduate,Not Approved
125.74694716645342,0,Unemployed,0.509513894618003,665.9664173906192,6559.557731326088,Not Graduate,Not Approved
1380.0183291846986,1,Self-employed,0.7904513263099168,700.0296554274549,7998.1404666739745,Not Graduate,Not Approved
264.8515160461976,0,Self-employed,0.693822431260285,771.3077559536287,7363.00728348271,Graduate,Not Approved
907.123065719955,1,Self-employed,0.5013525747885165,516.9663498933492,4214.45437692923,Graduate,Not Approved
483.67730896208843,1,Self-employed,0.3021946300945643,914.7247167895496,4045.149372471701,Graduate,Not Approved
875.8492035221108,0,Employed,0.7541772094160257,724.8024716685534,5713.134384507473,Graduate,Not Approved
1011.9885436926099,0,Employed,0.7370758931087837,544.9303299451458,7863.757341773238,Graduate,Not Approved
1261.6385251900822,0,Unemployed,0.23796654446384868,715.747479534886,2750.618452607715,Graduate,Not Approved
388.9897804648445,0,Employed,0.9232766482828625,609.7549136906275,9586.6126642893,Graduate,Not Approved
115.39416012187267,1,Unemployed,0.15796460441353888,602.7459903256746,6345.224989651453,Graduate,Not Approved
291.6398820963302,0,Employed,0.14953393800344458,593.759811282553,4451.267159468005,Not Graduate,Not Approved
1360.0260985873472,0,Self-employed,0.26861537589618434,674.3514038180834,7547.1298470514075,Not Graduate,Not Approved
1323.4461085875214,1,Self-employed,0.9185147182438941,910.2715690754178,2357.8065299448144,Graduate,Approved
936.3783430384316,0,Employed,0.5679983116332297,709.2665338644107,5875.175326264503,Not Graduate,Not Approved
940.7236046071147,0,Employed,0.80914682860561,769.3889805929921,5887.757179710472,Not Graduate,Not Approved
1031.0513443647578,0,Unemployed,0.30505886926885056,793.8514281831475,3295.8022792748025,Not Graduate,Not Approved
345.51979007282944,0,Unemployed,0.5411997771883668,685.5243671440813,8699.102527535066,Not Graduate,Not Approved
1380.1767242949436,1,Unemployed,0.42246051726149403,583.8979981558662,8374.496949442033,Not Graduate,Not Approved
686.2787348489023,1,Self-employed,0.8450457463595734,540.125831658384,3221.8591556296724,Graduate,Not Approved
636.3939395492964,0,Self-employed,0.12034399542330397,661.2547816333171,4910.61834850702,Graduate,Not Approved
826.4847873959726,0,Self-employed,0.3194584569694948,814.3936313381947,2803.4364530471034,Graduate,Not Approved
165.75235348507707,1,Self-employed,0.2373168018721409,793.5392150049628,8788.870054713574,Graduate,Not Approved
332.7967162585112,0,Unemployed,0.8732701348494124,725.6380628026109,4586.560829989126,Graduate,Not Approved
1133.2470629969187,0,Self-employed,0.5207894647243891,738.8878616558709,5514.530462861222,Graduate,Not Approved
215.91813509517704,0,Self-employed,0.46379803950389464,686.3175639554269,4590.975600164531,Not Graduate,Not Approved
944.4129532529435,0,Self-employed,0.5045344858909718,651.8518006212004,4480.208131719608,Graduate,Not Approved
443.48875355384934,0,Self-employed,0.9747320956321016,626.1816421146123,7978.418029988712,Not Graduate,Not Approved
645.0138596587672,0,Employed,0.8652406549023317,552.8549755698155,7980.529873438585,Graduate,Not Approved
504.17123147897985,0,Unemployed,0.7357318946652768,879.7125816625119,6142.305363844555,Not Graduate,Not Approved
597.9418030509288,0,Unemployed,0.3614310633009292,717.1120967307327,7260.935594610514,Not Graduate,Not Approved
1106.6642672579437,0,Self-employed,0.248655699566603,655.7534744342902,6093.305578863653,Graduate,Not Approved
515.9704018724451,1,Employed,0.929290266122008,882.1166535792481,2228.7136795177203,Graduate,Approved
892.966496415656,1,Unemployed,0.4807679705168346,901.1982430762255,2528.05146503946,Graduate,Not Approved
766.4705630787396,1,Unemployed,0.3508802195217663,974.5158353008374,5069.924556102651,Graduate,Not Approved
1029.1396315077072,0,Self-employed,0.523828743775872,675.1672551662091,7997.970869027154,Not Graduate,Not Approved
1411.561635054661,0,Self-employed,0.926062680538317,710.5230772779427,9305.80982507476,Graduate,Not Approved
1125.6009360943503,1,Unemployed,0.4483605820521639,765.0955922494811,2237.666442774021,Graduate,Approved
400.9165300270595,0,Unemployed,0.6063768975232895,866.2185133247772,4944.240421494456,Not Graduate,Not Approved
143.65638908579854,1,Employed,0.8226696709977102,706.2023177956727,3790.2594889312873,Not Graduate,Approved
467.1696620197551,0,Unemployed,0.4844192779435521,601.6645142965295,8521.642249323695,Graduate,Not Approved
933.1091029803567,1,Unemployed,0.3101876217337315,624.6620419232609,8767.745157237128,Graduate,Not Approved
171.9961388779505,1,Self-employed,0.9950731735447301,817.7431449388882,3651.270941535162,Not Graduate,Not Approved
794.9127460817309,1,Unemployed,0.9609137717069437,762.1035193154656,7686.618027478978,Graduate,Not Approved
935.5799884836449,0,Self-employed,0.8591312522129626,682.7089887509519,7854.048298411429,Not Graduate,Not Approved
567.9414471437451,1,Unemployed,0.7195364914473302,676.131988841361,3416.461574260563,Not Graduate,Not Approved
1179.2770852441506,0,Unemployed,0.36537906526272723,682.7134461436349,5469.567336065886,Graduate,Not Approved
249.2375543872805,0,Unemployed,0.9220716443476288,823.9039029888601,6962.702443550396,Not Graduate,Not Approved
205.19289443013227,0,Employed,0.34800100310910587,621.1047053887775,2208.532855460791,Graduate,Not Approved
1119.4642586850446,0,Self-employed,0.8207285452091493,578.6588899180655,5236.734664367063,Graduate,Not Approved
793.6878426886778,0,Employed,0.9264323511471757,881.6808773579124,3239.6658635809654,Graduate,Not Approved
1063.7633549988304,0,Unemployed,0.6427034563869204,702.505447203966,6335.172008967098,Not Graduate,Not Approved
708.7582740452447,0,Employed,0.822750596102061,692.0671240857952,8743.340667687637,Graduate,Not Approved
